date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:37:42	60374/60374	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ebd6-65f4a63c-e5672500a158e703;gz%22	https://bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/isotope.min.js?ver=4.10.22	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/isotope.mind5d4.js	(from https://bbs-esthetique.com/)
23:37:42	44222/44222	---M-Z	200	added ('OK')	application/x-javascript	etag:%22acbe-65f4a63c-777c00d958e59baf;gz%22	https://bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/slick.min.js?ver=4.10.22	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/slick.mind5d4.js	(from https://bbs-esthetique.com/)
23:37:43	14277/14277	---M-Z	200	added ('OK')	application/x-javascript	etag:%2237c5-65d79aaf-efc5d2ccae4c48be;gz%22	https://bbs-esthetique.com/wp-content/plugins/gtranslate/js/flags.js?ver=6.4.3	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/gtranslate/js/flags84fc.js	(from https://bbs-esthetique.com/)
23:37:43	5234/5234	---M-Z	200	added ('OK')	application/x-javascript	etag:%221472-65d946f0-2780e28d03a77d8a;gz%22	https://bbs-esthetique.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.8.2	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min3fd0.js	(from https://bbs-esthetique.com/)
23:37:43	4997/4997	---M-Z	200	added ('OK')	application/x-javascript	etag:%221385-65e01c69-6960b1e35c2ac99a;gz%22	https://bbs-esthetique.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.19.4	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min6e54.js	(from https://bbs-esthetique.com/)
23:37:43	60173/60173	---M-Z	200	added ('OK')	application/x-javascript	etag:%22eb0d-65e01c69-12984e360e333500;gz%22	https://bbs-esthetique.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.19.4	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor/assets/js/frontend-modules.min6e54.js	(from https://bbs-esthetique.com/)
23:37:44	8171/8171	---M-Z	200	added ('OK')	application/x-javascript	etag:%221feb-65e907af-bf3763f5e64c60ed;gz%22	https://bbs-esthetique.com/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js	(from https://bbs-esthetique.com/)
23:37:44	6625/6625	---M-Z	200	added ('OK')	application/x-javascript	etag:%2219e1-65e907af-a68b301bef0c2a82;gz%22	https://bbs-esthetique.com/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.14.0	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-includes/js/dist/vendor/regenerator-runtime.min6c85.js	(from https://bbs-esthetique.com/)
23:37:44	115127/115127	---M-Z	200	added ('OK')	application/x-javascript	etag:%221c1b7-65e907af-a07df1efffcaafd7;gz%22	https://bbs-esthetique.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://bbs-esthetique.com/)
23:37:45	4627/4627	---M-Z	200	added ('OK')	application/x-javascript	etag:%221213-65e907af-3767cec094cae88b;gz%22	https://bbs-esthetique.com/wp-includes/js/dist/hooks.min.js?ver=c6aec9a8d4e5a5d543a1	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-includes/js/dist/hooks.min2ebd.js	(from https://bbs-esthetique.com/)
23:37:45	9445/9445	---M-Z	200	added ('OK')	application/x-javascript	etag:%2224e5-65e907af-82f0f1b2e58e7e5;gz%22	https://bbs-esthetique.com/wp-includes/js/dist/i18n.min.js?ver=7701b0c3857f914212ef	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-includes/js/dist/i18n.minf92f.js	(from https://bbs-esthetique.com/)
23:37:45	21563/21563	---M-Z	200	added ('OK')	application/x-javascript	etag:%22543b-65d946f0-cbca6410f5923e58;gz%22	https://bbs-esthetique.com/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.8.2	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor-pro/assets/js/frontend.min3fd0.js	(from https://bbs-esthetique.com/)
23:37:45	12198/12198	---M-Z	200	added ('OK')	application/x-javascript	etag:%222fa6-65e01c69-bd60799fd72713da;gz%22	https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://bbs-esthetique.com/)
23:37:46	21438/21438	---M-Z	200	added ('OK')	application/x-javascript	etag:%2253be-65e907af-3a8c6edca2100b50;gz%22	https://bbs-esthetique.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-includes/js/jquery/ui/core.min3f14.js	(from https://bbs-esthetique.com/)
23:37:46	40306/40306	---M-Z	200	added ('OK')	application/x-javascript	etag:%229d72-65e01c69-cc3f1fc9aaf6772a;gz%22	https://bbs-esthetique.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.19.4	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor/assets/js/frontend.min6e54.js	(from https://bbs-esthetique.com/)
23:37:46	24796/24796	---M-Z	200	added ('OK')	application/x-javascript	etag:%2260dc-65d946f0-ad17e953bbc701f8;gz%22	https://bbs-esthetique.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.8.2	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min3fd0.js	(from https://bbs-esthetique.com/)
23:37:47	3721/3721	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e89-65d946f0-d2bd27dc162cf276;gz%22	https://bbs-esthetique.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.8.2	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min3fd0.js	(from https://bbs-esthetique.com/)
23:37:47	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-65e01c69-790190c6cc6acb37;gz%22	https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.22)
23:37:48	76764/76764	---M--	200	added ('OK')	font/woff2	etag:%2212bdc-65e01c69-7bbc246099fe622c;;;%22	https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.22)
23:37:48	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-65e01c69-790190c6cc6acb37;gz%22	https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.22)
23:37:48	90060/90060	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2215fcc-65e01c69-f14d1ced25b2e88b;;;%22	https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.22)
23:37:48	134040/134040	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2220b98-65e01c69-9327d85cc5fcbd9e;gz%22	https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.22)
23:37:49	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-65e01c69-ab9e0011890ab9e2;gz%22	https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.22)
23:37:49	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b6819-65e01c69-91c2b30228c2f983;gz%22	https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.22)
23:37:49	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-65e01c69-ab9e0011890ab9e2;gz%22	https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.22)
23:37:49	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2233dc-65e01c69-1953ecaf98da6b6d;;;%22	https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.22)
23:37:50	16276/16276	---MCZ	200	added ('OK')	application/font-woff	etag:W/%223f94-65e01c69-2b7f0fbf7e79af94;;;%22	https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.22)
23:37:50	33736/33736	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2283c8-65e01c69-6938a17a4b76d027;gz%22	https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.22)
23:37:50	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:%222354a-65e01c69-a80f2e88468a995b;gz%22	https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.22)
23:37:50	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-65e01c69-b21bcab2c4b61287;gz%22	https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.22)
23:37:50	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-65e01c69-b21bcab2c4b61287;gz%22	https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.22)
23:37:51	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-65e01c69-b189ae6592f7d6ba;;;%22	https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.22)
23:37:51	101652/101652	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2218d14-65e01c69-124e9466c035575a;;;%22	https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.22)
23:37:51	202744/202744	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22317f8-65e01c69-2a33c749e36db3ff;gz%22	https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.22)
23:37:51	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e05cf-65e01c69-27e20f94bb434ae0;gz%22	https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.22)
23:37:52	601/601	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Mar%202024%2004:37:51%20GMT	https://bbs-esthetique.com/wp-content/uploads/2024/02/forma-2.png	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/2024/02/forma-2.png	(from https://bbs-esthetique.com/wp-content/uploads/elementor/css/post-4550.css?ver=1709251051)
23:37:52	63330/63330	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Mar%202024%2004:37:52%20GMT	https://bbs-esthetique.com/wp-content/uploads/2024/02/cartagena.jpg	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/2024/02/cartagena.jpg	(from https://bbs-esthetique.com/wp-content/uploads/elementor/css/post-4550.css?ver=1709251051)
23:37:52	26590/26590	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Mar%202024%2004:37:52%20GMT	https://bbs-esthetique.com/wp-content/uploads/2024/02/mitad-del-mundo-quito-840x473-1.jpg	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/2024/02/mitad-del-mundo-quito-840x473-1.jpg	(from https://bbs-esthetique.com/wp-content/uploads/elementor/css/post-4550.css?ver=1709251051)
23:37:52	61233/61233	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Mar%202024%2004:37:52%20GMT	https://bbs-esthetique.com/wp-content/uploads/2024/02/peru.jpg	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/2024/02/peru.jpg	(from https://bbs-esthetique.com/wp-content/uploads/elementor/css/post-4550.css?ver=1709251051)
23:37:53	45022/45022	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Mar%202024%2004:37:53%20GMT	https://bbs-esthetique.com/wp-content/uploads/2024/02/bolivia.jpg	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/2024/02/bolivia.jpg	(from https://bbs-esthetique.com/wp-content/uploads/elementor/css/post-4550.css?ver=1709251051)
23:37:54	265668/265668	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Mar%202024%2004:37:53%20GMT	https://bbs-esthetique.com/wp-content/uploads/2024/02/Imagen-de-WhatsApp-2024-02-27-a-las-17.03.20_5456f388.jpg	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/2024/02/Imagen-de-WhatsApp-2024-02-27-a-las-17.03.20_5456f388.jpg	(from https://bbs-esthetique.com/wp-content/uploads/elementor/css/post-4550.css?ver=1709251051)
23:37:54	59344/59344	---M-Z	200	added ('OK')	text/css	etag:%22e7d0-65e01c69-84aab51696179750;gz%22	https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.10.24	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min43bd.css	(from https://bbs-esthetique.com/inicio/)
23:37:55	220706/220706	---M-Z	200	added ('OK')	text/css	etag:%2235e22-65e01ffa-7d986bc30442d0b2;gz%22	https://bbs-esthetique.com/wp-content/uploads/elementor/css/post-2222.css?ver=1709187066	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/elementor/css/post-22221c1f.css	(from https://bbs-esthetique.com/inicio/)
23:37:55	120187/120187	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2016%20Mar%202024%2004:37:55%20GMT	https://bbs-esthetique.com/Trident/	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/Trident/index.html	(from https://bbs-esthetique.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.19.4)
23:37:56	220208/220208	---MCZ	200	added ('OK')	application/json	etag:%221709-1710563875;gz%22	https://bbs-esthetique.com/wp-json/wp/v2/pages/2222	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/wp/v2/pages/2222.json	(from https://bbs-esthetique.com/inicio/)
23:37:56	2086/2086	---M-Z	200	added ('OK')	application/json	etag:%221710-1710563876;gz%22	https://bbs-esthetique.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbbs-esthetique.com%2Finicio%2F	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/oembed/1.0/embed9165.json	(from https://bbs-esthetique.com/inicio/)
23:37:56	2245/2245	---M-Z	200	added ('OK')	text/xml	etag:%221711-1710563876;gz%22	https://bbs-esthetique.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbbs-esthetique.com%2Finicio%2F&format=xml	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/oembed/1.0/embedf945	(from https://bbs-esthetique.com/inicio/)
23:37:57	58767/58767	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Mar%202024%2004:37:57%20GMT	https://bbs-esthetique.com/wp-content/uploads/2024/02/bella-mujer-segura-si-misma-doctora-sonriendo-mirando-camara-interiores-generada-inteligencia-artificial_4-1024x585.jpg	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/2024/02/bella-mujer-segura-si-misma-doctora-sonriendo-mirando-camara-interiores-generada-inteligencia-artificial_4-1024x585.jpg	(from https://bbs-esthetique.com/inicio/)
23:37:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2004:37:56%20GMT	https://bbs-esthetique.com/?p=2222	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/indexa25c.html	(from https://bbs-esthetique.com/inicio/)
23:37:57	25676/25676	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Mar%202024%2004:37:57%20GMT	https://bbs-esthetique.com/wp-content/uploads/2024/02/undraw_calendar_s.png	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/2024/02/undraw_calendar_s.png	(from https://bbs-esthetique.com/inicio/)
23:37:57	12505/12505	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Mar%202024%2004:37:57%20GMT	https://bbs-esthetique.com/wp-content/uploads/2024/02/undraw_typing_s.png	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/2024/02/undraw_typing_s.png	(from https://bbs-esthetique.com/inicio/)
23:37:57	21506/21506	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Mar%202024%2004:37:57%20GMT	https://bbs-esthetique.com/wp-content/uploads/2024/02/undraw_safe_s.png	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/2024/02/undraw_safe_s.png	(from https://bbs-esthetique.com/inicio/)
23:37:58	11417/11417	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Mar%202024%2004:37:58%20GMT	https://bbs-esthetique.com/wp-content/uploads/2024/02/undraw_add_user_s.png	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/2024/02/undraw_add_user_s.png	(from https://bbs-esthetique.com/inicio/)
23:37:59	591/591	---M-Z	200	added ('OK')	application/x-javascript	etag:%2224f-65f4a63c-74dd3575197f16e1;gz%22	https://bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/premium-wrapper-link.min.js?ver=4.10.24	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-js/premium-wrapper-link.min43bd.js	(from https://bbs-esthetique.com/inicio/)
23:37:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2004:37:58%20GMT	https://bbs-esthetique.com/index.php/tipos-de-cirugia-plastica/	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/index.php/tipos-de-cirugia-plastica/index.html	(from https://bbs-esthetique.com/inicio/)
23:37:59	9451/9451	---M-Z	200	added ('OK')	text/css	etag:%2224eb-65e15ed1-27ffc32153af3d2;gz%22	https://bbs-esthetique.com/wp-content/uploads/elementor/css/post-2405.css?ver=1709268689	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/uploads/elementor/css/post-24051794.css	(from https://bbs-esthetique.com/nosotros/)
23:38:00	15888/15888	---MCZ	200	added ('OK')	application/json	etag:%221712-1710563880;gz%22	https://bbs-esthetique.com/wp-json/wp/v2/pages/2405	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/wp/v2/pages/2405.json	(from https://bbs-esthetique.com/nosotros/)
23:38:00	2096/2096	---M-Z	200	added ('OK')	application/json	etag:%221713-1710563880;gz%22	https://bbs-esthetique.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbbs-esthetique.com%2Fnosotros%2F	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/oembed/1.0/embed8f31.json	(from https://bbs-esthetique.com/nosotros/)
23:38:01	2255/2255	---M-Z	200	added ('OK')	text/xml	etag:%221714-1710563880;gz%22	https://bbs-esthetique.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbbs-esthetique.com%2Fnosotros%2F&format=xml	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/oembed/1.0/embed329c	(from https://bbs-esthetique.com/nosotros/)
23:38:01	388341/388341	---M-Z	200	added ('OK')	text/css	etag:%225ecf5-65f4a63c-7708df871c633ec9;gz%22	https://bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.10.22	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.mind5d4.css	(from https://bbs-esthetique.com/tours/)
23:38:01	110147/110147	---M-Z	200	added ('OK')	text/css	etag:%221ae43-65e907b0-4b7c4429f9431e5a;gz%22	https://bbs-esthetique.com/wp-includes/css/dist/block-library/style.min.css?ver=6.4.3	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-includes/css/dist/block-library/style.min84fc.css	(from https://bbs-esthetique.com/tours/)
23:38:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2004:38:01%20GMT	https://bbs-esthetique.com/?p=2405	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/index83b4.html	(from https://bbs-esthetique.com/nosotros/)
23:38:01	1420/1420	---M-Z	200	added ('OK')	application/json	etag:%221715-1710563881;gz%22	https://bbs-esthetique.com/wp-json/wp/v2/pages/3929	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/wp/v2/pages/3929.json	(from https://bbs-esthetique.com/tours/)
23:38:02	2081/2081	---M-Z	200	added ('OK')	application/json	etag:%221716-1710563882;gz%22	https://bbs-esthetique.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbbs-esthetique.com%2Ftours%2F	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/oembed/1.0/embed8cfb.json	(from https://bbs-esthetique.com/tours/)
23:38:02	2240/2240	---M-Z	200	added ('OK')	text/xml	etag:%221717-1710563882;gz%22	https://bbs-esthetique.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbbs-esthetique.com%2Ftours%2F&format=xml	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-json/oembed/1.0/embed779a	(from https://bbs-esthetique.com/tours/)
23:38:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2004:38:02%20GMT	https://bbs-esthetique.com/?p=3929	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/indexeacd.html	(from https://bbs-esthetique.com/tours/)
23:38:03	388341/388341	---M-Z	200	added ('OK')	text/css	etag:%225ecf5-65f4a63c-7708df871c633ec9;gz%22	https://bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.10.24	C:/My%20Web%20Sites/Pagina/bbs-esthetique.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min43bd.css	(from https://bbs-esthetique.com/emprendamos/)
